School Code,School Name,Zip Code
6111132,Bryn Mawr Elementary,92354
6111140,Grass Valley Charter,95945
6111157,Palla (Raffaello) Elem.,93307
6111165,Turner (Matthew) Elementary,94510
6111173,Hemlock Elementary,92336
6111181,Solana Santa Fe Elementary,92067
6111207,Sweetwater Springs Elementary,91941
6111215,Woodcrest Junior High,91710
6111231,Anthony (Susan B.) Elem.,93728
6111249,Storey (Edith B.) Elem.,93725
6111256,Leavenworth (Ann B.),93702
6111264,Stiern (Walter) Middle,93306
6111272,California City Middle,93505
6111280,Stone Avenue Elementary,92509
6111298,Walker Elementary,92701
6111306,Mesa Verde Middle,92129
6111314,Park Village Elementary,92129
6111322,Discovery Charter,91910
6111330,Forest Park Elementary,94555
6111348,Berryessa Union Elem. Alt.,95132
6111355,Princeton Street Elementary,93215
6111363,Gold River Discovery Center K,95670
6111371,Vantage Point Charter,95946
6111389,Matsuyama Elementary,95831
6111397,Aliso Viejo Middle,92656
6111405,Laurel Creek Elementary,94533
6111421,Main Street Elementary,95073
6111447,Rivera (Tomas) Middle,92570
6111462,Brookside,95219
6111470,Boulder Creek Elementary,96003
6111488,Valley View Elementary,92567
6111496,Red Oak Elementary,91377
6111504,Diablo View Middle,94517
6111512,Los Angeles Elementary,90006
6111520,Sundown Elementary,93536
6111538,Barrel Springs Elementary,93550
6111546,Palmdale Learning Plaza,93551
6111561,Rancho Santa Margarita,92688
6111587,Moreno (William) Junior High,92231
6111603,Santa Barbara Charter,93117
6111629,Evergreen Middle,96022
6111637,Cesar Chavez,93927
6111645,Vista Verde Middle,93927
6111652,Foxboro Elementary,95687
6111660,Oakland Charter Academy,94601
6111678,Sonoma Charter,95476
6111686,Almondale Elementary,93312
6111694,Sierra Hills Elementary,95722
6111702,Ridgeview Elementary,95746
6111710,Country Springs Elementary,91710
6111728,Edward Fitzgerald Elementary,92377
6111736,Ernest Garcia Elementary,92324
6111744,Ethel Kucera Middle,92377
6111751,Topaz Preparatory Academy,92345
6111769,Rock Springs Elementary,92026
6111777,Martin Luther King Jr. Middle,92057
6111785,Brownell Middle,95020
6111793,Bathgate Elementary,92692
6111801,Hidden Hills Elementary,92677
6111819,Clarence Lobo Elementary,92672
6111827,Malcom (John) Elementary,92677
6111835,Wood Canyon Elementary,92656
6111843,Palms Elementary,92571
6111850,Robert J. Frank Intermediate,93030
6111868,Robert L. Stevens Elementary,95407
6111876,South Lake Middle,92614
6111884,Avery Middle,95224
6111892,Alice N. Stroud Elementary,95357
6111900,Chavez (Cesar E.) Elem.,93306
6111918,Desert Trails Elementary,92301
6111926,La Mesa Jr. High,91351
6111934,Liberty Middle,93245
6111942,Silver Oak Elementary,95138
6111959,Brown (Vencil) Elem.,95678
6111967,Buljan (George A.) Inter.,95678
6111975,Breen Elementary,95765
6111983,Muir (John) Elementary,95209
6111991,Pioneer Elementary,95340
6112007,Dartmouth Middle,92544
6112015,Hanna Ranch Elementary,94547
6112023,Saroyan (William) Elem.,93722
6112031,Eddy (Harriet G.) Middle,95758
6112049,La Joya Middle,93277
6112056,Robinson K-8,90806
6112064,Foothill Oaks Elementary,95842
6112072,Antelope Crossing Middle,95843
6112080,Nicolet Middle,92220
6112098,Vail Ranch Middle,92592
6112106,Donner (Elitha) Elem.,95758
6112114,Carleton P. Lightfoot Element,91701
6112122,Terra Vista Elementary,91730
6112130,East Heritage Elementary,92336
6112148,Blossom Valley Elementary,92021
6112155,Vineyard Elementary,93465
6112171,Tierra Linda Elementary,93012
6112189,Mesa Verde Middle,93021
6112197,Cowell (Joshua) Elem.,95336
6112205,Jamul Intermediate,91935
6112213,San Carlos Charter Learning C,94070
6112221,Madison Middle,92084
6112254,Elk Grove Charter,95757
6112262,Warren (Earl) Jr. High,93311
6112270,Ollivier (Leon H.) Middle,93307
6112288,Cruickshank Middle,95340
6112296,Glenwood Elementary,95838
6112312,Lincoln Elementary,93637
6112320,Maze Middle,95023
6112338,Vaughn Elementary,95307
6112346,Blaker-Kinser Jr. High,95307
6112353,Carmel Creek Elementary,92130
6112361,Rolling Hills Middle,95762
6112379,Kennedy Junior High,93232
6112387,West Park Charter Academy,93706
6112395,Gregory Gardens Elementary,94523
6112403,Quail Glen Elementary,95747
6112411,San Antonio Elementary,90255
6112429,Thompson Middle,92562
6112437,San Antonio Elementary,91767
6112445,Olivenhain Pioneer Elementary,92009
6112452,Robinson Elementary,92679
6112460,Kumeyaay Elementary,92124
6112478,Nye Elementary,92114
6112486,Rancho Tehama Elementary,96021
6112494,Valley Center Elementary,92082
6112502,Mammoth Middle,93546
6112510,Smith (Carl) Middle,93270
6112528,Mountainview Elementary,91350
6112536,Accelerated,90037
6112544,"Lodge Pole Elem., Alt.",93667
6112551,Temecula Valley Charter,92596
6112569,Mountain Creek Middle,95684
6112577,Foothill Ranch Elementary,92691
6112585,Hometech Charter,95969
6112593,Nevada City Charter,95959
6112601,Creative Arts Charter,94115
6112627,Hickman Charter,95323
6112643,Westside Prep Charter,95673
6112650,Brewer Island Elementary,94404
6112668,Earhart (Amelia) Middle,92508
6112676,Rivera Elementary,92508
6112684,Golden Valley Elementary,93647
6112692,James Workman Middle,92234
6112700,Auburn Elementary,95603
6112718,William B. Bristow Middle,94513
6112726,Dingeman Elementary,92131
6112734,Brown (David A.) Middle,92595
6112742,Maple Creek Elementary,93720
6112759,Riviera Elementary,95451
6112767,Palm Elem,92407
6112775,Steinbeck Elementary,93722
6112783,Columbia Elementary,93312
6112791,Endeavour Elementary,93312
6112809,Paloma Elementary,92592
6112825,Sycamore Rocks Elementary,92307
6112833,Hidden Trails Elementary,91710
6112841,Lakeview Middle,95076
6112858,Mira Loma Middle,92509
6112866,Baldwin Lane Elementary,92315
6112874,Cahuilla Desert Academy Junio,92236
6112882,Terronez Middle,93725
6112890,Hillsdale Middle,92019
6112916,Natoma Station Elementary,95630
6112924,Heritage,92329
6112932,Quail Valley Middle,92329
6112940,Bernhard Marks Elementary,93620
6112957,Susan B. Anthony Elementary,92881
6112965,Hart-Ransom Academic Charter,95358
6112973,Martin Luther King Jr. Middle,93638
6112981,Lawrence E. Jones Middle,94928
6112999,Paradise Charter Middle,95969
6113005,Jensen Ranch,94546
6113013,Mary Peacock Elementary,95331
6113021,Olympic View Elementary,91915
6113039,Sebastopol Independent Charte,95473
6113047,Stevenson Ranch Elem.,91381
6113054,Tustin Ranch Elementary,92780
6113062,Glenshire Elementary,96161
6113070,Onaga Elementary,92277
6113088,Union Hill Charter,95945
6113096,Daniel Lewis Middle,93447
6113104,Black Diamond Middle,94531
6113112,"Valley Oaks Elem., Alt.",94952
6113120,Mid Valley Alternative Charter,93230
6113161,Peggy Heller Elementary,95301
6113179,Morse Elementary,95823
6113187,Beitzel Elementary,95829
6113211,McGill School of Success,92102
6113229,Novato Charter,94949
6113245,Yu (Alice Fong) Elementary,94122
6113252,Chin (John Yehall) Elementary,94133
6113260,Black Butte Jr. High,96088
6113278,Santa Rosa Charter,95403
6113286,Keyes to Learning Charter,95328
6113294,New Vista Middle,93535
6113302,River Charter,94558
6113336,Iron Horse Middle,94583
6113344,Oak Grove Elementary,92656
6113351,Truman (Harry S.) Middle,92335
6113377,Martin Luther King Elementary,92703
6113393,Olive Street Elementary,92805
6113401,Williams (Bill L.) Elemen,93313
6113419,Gratts GLAYS,90017
6113443,Olympus Junior High,95661
6113468,Vivian Banks Charter,92059
6113476,Oaks Middle,91762
6113484,Independence Elementary,93312
6113492,Piner-Olivet Charter,95403
6113500,Pueblo,91767
6113518,Peralta Elementary,92509
6113526,Cedarwood Elementary,95954
6113542,Chavez (Cesar) Elementary,93905
6113559,Shoreline Middle,95062
6113575,Cedarwood Elementary,93611
6113583,Copper Hills Elementary,93720
6113609,Martin Luther King Jr. Elem.,93232
6113617,Maple Elementary,92832
6113625,Tovashal,92563
6113633,D'Arcy (Michael) Elementa,92337
6113641,Pauba Valley Elementary,92592
6113658,Sunflower Elementary,92243
6113757,Brentwood Elementary,92395
6113765,Children's Community Charter,95969
6113773,Chico Country Day,95928
6113807,American Indian Public Charter,94619
6113815,Ringgold School of Arts & Sci,94541
6113823,Dena Boer,95368
6113831,Smedberg (T. R.) Middle,95829
6113849,Huron Middle,93234
6113864,Ridgemoor Elementary,92586
6113880,Carter (James Earl) Element,92260
6113898,Adams (John) Elementary,92253
6113906,Cimarron Elementary,93552
6113914,Meadowbrook Community Day,93614
6113922,Fresno Flats Community Day,93601
6113948,Manzanita Community Day,93643
6113971,Maidu Elementary,95661
6113997,Sunset Elementary,94116
6114011,"Independent Study, Sojourner",94605
6114029,Norman R. Brekke Elementary,93030
6114037,Adelante Spanish Immersion,94061
6114052,Date Elementary,92335
6114060,Clark Middle,92105
6114078,William R. Buckley Elementary,93257
6114086,Harbour Way Elem Com. Day,94806
6114094,Chavez (Cesar E.) Element,94801
6114102,Del Mar Elementary,95062
6114144,Cascade Community Day,96007
6114151,Cesar Chavez Academy,92882
6114169,Discovery Elementary,92078
6114177,Wildwood Elementary,92399
6114185,Marengo Ranch Elementary,95632
6114193,Monte Vista Elementary,93257
6114227,Tierra Bonita Elementary,93535
6114235,Old River Elementary,90242
6114243,Vintage Hills Elementary,92592
6114250,Red Bluff Community Day,96080
6114276,Rancho del Rey Middle,91910
6114284,Downtown Elementary,93301
6114292,Kimbrough Elementary,92102
6114300,Chavez Elementary,92113
6114318,Mohr (Henry P.) Elem,94588
6114326,Tassajara Hills Elementar,94506
6114334,Enterprise Community Day,96002
6114342,Evergreen Community Day (5-8),96022
6114359,Gerber Community Day,96035
6114375,Rosa Parks Elementary,92105
6114383,Antelope Community Day,96080
6114409,Corona Creek Elementary,94954
6114441,Compton Comm. Day Middle,90220
6114458,Manuel L. Real,92570
6114466,Columbia Academy,96021
6114482,Peters Canyon Elementary,92780
6114490,Wanda Hirsch Elementary,95376
6114516,Las Flores Elementary,92688
6114524,Wagon Wheel Elementary,92679
6114532,Belleview Elem Comm Day,95370
6114557,Gabilan Hills,95023
6114565,Canyon Rim Elementary,92808
6114581,Eagle Peak Middle,95470
6114599,Roberts Ferry Comm Day,95386
6114607,Picard Comm Day Elem,96023
6114615,Zamboni Middle,90723
6114631,Davis (Wallace R.) Elementary,92701
6114649,Banyan Elementary,91737
6114656,Heritage Elementary,93274
6114664,Walt Tyler Elementary,95636
6114672,Richgrove Elem,93261
6114680,Mesquite Trails (Elem),92345
6114698,CIMSA,92392
6114722,Independence Elementary,90280
6114748,San Jacinto Valley Academy,92583
6114755,Sonoma Mountain Elementary,94954
6114763,Anderson CDS,92410
6114771,Sandpiper Elementary,94065
6114789,Saul Martinez Elementary,92254
6114805,Kingsburg Comm Char Exten,93631
6114847,Manteca Comm Day (K-6),95336
6114854,Shoal Creek Elementary,92128
6114862,Chawanakee Academy,93645
6114888,Melinda Heights Elementary,92688
6114904,Pleasant Hill Middle,94503
6114912,Watts Learning Center,90003
6114920,Jehue (W.G.) Middle,92324
6114938,Sam V. Curtis Elementary,92376
6114953,Aspire East Palo Alto Charter,94606
6114961,Nubia Leadership Academy,92114
6114995,Summit Academy,96025
6115018,Black Oak Elementary,95383
6115026,North Star Academy,94063
6115034,Palermo Union Community Day (,95968
6115042,Donald E. Suburu,93313
6115075,Montague Community Day,96064
6115091,Willits Community Day,95490
6115117,Bradach (Donald F.) Elem,92301
6115125,North Mountain Middle,92583
6115133,Community Day Inter. and High,92703
6115174,Collier (William) Elem.,92595
6115182,Buena Vista Middle,93908
6115190,John Sutter Middle,93625
6115208,Earl (Dennis G.) Elem,95382
6115224,Parlier Junior High,93648
6115232,Creekside Elementary,93906
6115240,American Canyon Middle,94589
6115257,Reagan (Ronald) Elem.,93311
6115265,Prairie Vista Middle,90250
6115273,Quail Valley Elementary,93552
6115281,Shadow Hills Intermediate,93552
6115299,Stuart Mesa Elementary,92058
6115307,Manhattan Beach Middle,90266
6115315,Borrego Springs Middle,92004
6115331,Marshall Middle,92131
6115349,Twin Oaks Elementary,92069
6115364,Anthony (Susan B.) Elem,94014
6115380,Grant (Mno) Elementary,94531
6115406,Ayer (Bernice) Middle,92673
6115414,Great Valley Elementary,95336
6115422,Rio Calaveras Elementary,95210
6115430,Walnut Canyon Elementary,93021
6115448,Two Bunch Palms Elem,92240
6115455,Canyon View Elementary,92620
6115463,Southport Elementary,95691
6115471,Almond Tree Middle,93215
6115505,Kitayama (Tom) Elementary,94587
6115513,Plum Canyon Elementary,91350
6115521,Liddell (Norman) Elem.,93722
6115539,Hosler Middle,90262
6115547,Lynwood Middle,90262
6115554,Emanuele (Guy Jr.) Elem,94587
6115562,Barron Park Elementary,94306
6115570,Museum,92103
6115588,Villa (R.A.) Fund. Inter.,92701
6115596,Olive Grove Elementary,95843
6115604,Silverado Middle,95747
6115620,Ashley Falls Elementary,92130
6115638,Gold Ridge Elementary,95630
6115646,Casillas (Joseph) Element,91910
6115653,Wood Ranch Elementary,93065
6115679,Meadowlark Elementary,93510
6115687,Homestead (Alternative),93003
6115695,Meadow View Elementary,95407
6115703,Antioch Charter Academy,94509
6115729,Stowell (Don) Elementary,95340
6115752,Mundy (Nelda) Elementary,94534
6115760,Lang Ranch,91362
6115778,Chula Vista Learning Communit,91911
6115786,Plaza Vista,92606
6115794,Los Angeles Academy Middle,90011
6115836,Romero-Cruz (Lydia),92703
6115844,Twin Oaks Elementary,95765
6115851,Tom Matsumoto Elementary,95135
6115869,Middletown Elem Comm Day,95461
6115885,Cougar Springs Community Day,93643
6115901,Tenderloin Community,94102
6115935,Camptonville Academy,95901
6115943,Shirakawa (George) Elem,95112
6115984,Citrus Elementary,92335
6116008,Mendoza (Teofilo),92154
6116024,Windsor Creek Elementary,95492
6116040,Citrus Glen Elementary,93004
6116057,Granite Oaks Middle,95765
6116065,Huntington Seacliff Elementary,92648
6116081,Ledesma (Rita) Elementary,95138
6116099,Gates (Catheryn) Elementary,95678
6116115,San Joaquin Elementary,95206
6116123,Westmont Elementary,92801
6116149,Albion Elementary,95410
6116156,Westside Union Elementary,93635
6116172,Dapplegray Elementary,90274
6116206,Carrillo Elementary,92009
6116214,Lassen View Community,96055
6116222,Ocean View Elementary,94706
6116230,Excelsior Elementary,95661
6116248,Richmond Street Elementary,90245
6116255,Mare Island Technology Academ,94589
6116263,Long (David W.) Elementary,92236
6116289,Freshwater Charter Middle,95503
6116297,Santa Barbara Charter Middle,93117
6116305,Pioneer Middle,92780
6116313,Clovis Elementary,93611
6116321,Reyburn Intermediate,93611
6116339,Kennedy (Rosemary) Elementary,92505
6116347,Los Coyotes Middle,90638
6116370,Mesa Linda Middle,92392
6116388,Hickman Middle,95323
6116396,Marshall (Thurgood) Elementary,91914
6116404,Benjamin Franklin Elementary,92882
6116412,Citrus Hills Intermediate,92882
6116420,William H. Frazier Elementary,92028
6116438,Jackson (Helen Hunt) Elem.,92592
6116446,Reinke (Abby) Elementary,92592
6116453,Day (James L.) Middle,92591
6116461,Del Buono (Antonio) Elementary,95020
6116479,Woodland Community Day,95695
6116487,Springfield Community Day,95310
6116495,North Park Elementary,91355
6116529,Trinity River Elem Com Day,96093
6116578,Pacific Rim Elementary,92009
6116586,Running Springs Elementary,92808
6116594,Aspire Vincent Shalvey Academ,94606
6116610,Marsh (Harry M.) Junior High,95928
6116636,Johnson (Lyndon B.) Elementary,92201
6116651,Irwin O. Addicott Elementary,93726
6116669,Pacific Community Charter,95468
6116677,Tafoya (Ramon S.) Elementary,95776
6116685,Rosa Parks Elementary,90262
6116693,Palermo Union Com Day (5-8),95968
6116719,Owens (Bessie E.) Intermediate,93305
6116750,Community Charter Middle,91342
6116768,Tulare City Community Day,93274
6116776,Classical Academy,92025
6116818,Sims (Joseph) Elementary,95758
6116842,Primary Academy for Success,91402
6116859,Arroyo Vista Charter,91915
6116875,Santa Barbara Community Acade,93101
6116883,Odyssey Charter,91001
6116909,Charter Home School Academy,93292
6116917,Thorpe (Jim) Fundamental,92704
6116925,Stellar Charter,96001
6116933,Powell Academy for Success,90805
6116958,Kid Street Learning Center,95406
6116966,Reef-Sunset Elementary Com Day,93204
6117014,The Academy,95119
